network,state,site_name,description,start,end,latitude,longitude,elev,county,site_id,Year,Month,Day,yearday,date,snow_water_equivalent,precipitation_cumulative,temperature_max,temperature_min,temperature_mean,precipitation,study_year,daymet_maxtemp,daymet_mintemp,daymet_precip,daymet_meantemp,swe_plus,prevday_swe,prevday_maxtemp,prevday_mintemp,prevday_meantemp,prevday_precip,prevday_cumulative_precip
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,18,352,2012-12-18,58.4,121.9,-8.7,-14.4,-11.7,0,32,0.42,-7.3,4.6,-3.44,59.4,58.4,1.42,-1.96,-0.27,7.48,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,19,353,2012-12-19,101.6,111.8,-27.6,-32.3,-29.6,0,32,-15.46,-21.27,2.64,-18.365,102.6,101.6,-16.49,-23.61,-20.049999999999997,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,19,353,2012-12-19,35.6,101.6,-12,-24.4,-19.4,0,32,-5.89,-11.92,0,-8.905,36.6,35.6,-5.56,-9.35,-7.455,0,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,19,353,2012-12-19,58.4,121.9,-10.9,-15.4,-12.9,0,32,-2.41,-7.86,2.72,-5.135,59.4,58.4,0.42,-7.3,-3.44,4.6,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,20,354,2012-12-20,104.1,111.8,-24.8,-32.6,-28.9,0,32,-16.57,-20.34,0,-18.455,105.1,101.6,-15.46,-21.27,-18.365,2.64,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,20,354,2012-12-20,35.6,101.6,-11.1,-25.1,-15.6,0,32,-7.39,-10.75,9.17,-9.07,36.6,35.6,-5.89,-11.92,-8.905,0,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,20,354,2012-12-20,58.4,121.9,-11.1,-14.8,-13.1,0,32,-1.67,-6.85,0,-4.26,59.4,58.4,-2.41,-7.86,-5.135,2.72,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,21,355,2012-12-21,104.1,111.8,-21.7,-26.5,-24.2,0,32,-10.43,-18.08,4.17,-14.255,105.1,104.1,-16.57,-20.34,-18.455,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,21,355,2012-12-21,35.6,101.6,-22.8,-29.7,-27.2,0,32,-4.38,-13.35,4.66,-8.865,36.6,35.6,-7.39,-10.75,-9.07,9.17,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,21,355,2012-12-21,58.4,121.9,-10.1,-16.3,-13.2,0,32,-2.76,-7.73,0,-5.245,59.4,58.4,-1.67,-6.85,-4.26,0,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,22,356,2012-12-22,104.1,111.8,-24.1,-26.2,-25.2,0,32,-11.05,-18.23,5.4,-14.64,105.1,104.1,-10.43,-18.08,-14.255,4.17,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,22,356,2012-12-22,35.6,101.6,-13.3,-31.8,-25,0,32,2.64,-7.43,0,-2.3949999999999996,36.6,35.6,-4.38,-13.35,-8.865,4.66,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,22,356,2012-12-22,58.4,121.9,-11.3,-19.5,-14.9,0,32,-1.96,-8.63,4.97,-5.295,59.4,58.4,-2.76,-7.73,-5.245,0,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,23,357,2012-12-23,104.1,111.8,-20.1,-25.2,-22.8,0,32,-17.51,-21.6,2.35,-19.555,105.1,104.1,-11.05,-18.23,-14.64,5.4,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,23,357,2012-12-23,35.6,101.6,-13.3,-15.4,-14.1,0,32,4.36,-0.28,7.92,2.04,36.6,35.6,2.64,-7.43,-2.3949999999999996,0,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,23,357,2012-12-23,58.4,121.9,-6.6,-15.4,-10.7,5.1,32,-6.86,-13.5,0,-10.18,59.4,58.4,-1.96,-8.63,-5.295,4.97,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,24,358,2012-12-24,104.1,111.8,-10.4,-20,-15.5,0,32,-19.98,-30.15,0,-25.065,105.1,104.1,-17.51,-21.6,-19.555,2.35,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,24,358,2012-12-24,35.6,101.6,-4.7,-13.8,-9.8,0,32,1.17,-6.13,1.51,-2.48,36.6,35.6,4.36,-0.28,2.04,7.92,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,24,358,2012-12-24,61,127,-1.8,-8.4,-4.1,35.6,32,-6.51,-13.39,0,-9.95,62,58.4,-6.86,-13.5,-10.18,0,121.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,25,359,2012-12-25,104.1,111.8,-7.7,-10,-9,0,32,-28.6,-32.47,0,-30.535,105.1,104.1,-19.98,-30.15,-25.065,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,25,359,2012-12-25,35.6,101.6,-1.3,-6.7,-3.4,17.8,32,-0.96,-6.48,0,-3.72,36.6,35.6,1.17,-6.13,-2.48,1.51,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,25,359,2012-12-25,88.9,162.6,-2.9,-15.3,-8.4,22.9,32,-1.18,-7.75,11.11,-4.465,89.9,61,-6.51,-13.39,-9.95,0,127
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,26,360,2012-12-26,104.1,111.8,-5.7,-10.7,-7.8,0,32,-31.07,-34.92,0,-32.995000000000005,105.1,104.1,-28.6,-32.47,-30.535,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,26,360,2012-12-26,48.3,119.4,-0.2,-7.2,-3.6,0,32,-0.33,-9.01,0,-4.67,49.3,35.6,-0.96,-6.48,-3.72,0,101.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,26,360,2012-12-26,114.3,185.4,-0.6,-12.1,-4.3,15.2,32,0.84,-1.78,18.84,-0.47,115.3,88.9,-1.18,-7.75,-4.465,11.11,162.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,27,361,2012-12-27,104.1,111.8,-6.2,-9,-7.3,0,32,-29.51,-34.65,0,-32.08,105.1,104.1,-31.07,-34.92,-32.995000000000005,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,27,361,2012-12-27,48.3,119.4,1.6,-2.7,-0.7,0,32,-4.52,-10.35,0,-7.435,49.3,48.3,-0.33,-9.01,-4.67,0,119.4
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,27,361,2012-12-27,121.9,200.7,-0.6,-2.9,-1.6,12.7,32,0.3,-4.86,0,-2.28,122.9,114.3,0.84,-1.78,-0.47,18.84,185.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,28,362,2012-12-28,104.1,111.8,-4.2,-7.7,-5.3,0,32,-16.27,-29.27,0,-22.77,105.1,104.1,-29.51,-34.65,-32.08,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,28,362,2012-12-28,48.3,119.4,6.4,-2.7,0.3,2.5,32,1.26,-11.51,0,-5.125,49.3,48.3,-4.52,-10.35,-7.435,0,119.4
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,28,362,2012-12-28,132.1,213.4,2.1,-1.8,-0.1,5.1,32,-1.98,-7.58,0,-4.78,133.1,121.9,0.3,-4.86,-2.28,0,200.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,30,364,2012-12-30,104.1,116.8,1.7,-2.8,-0.4,0,32,-19.95,-22.82,0,-21.385,105.1,104.1,-16.27,-29.27,-22.77,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,30,364,2012-12-30,50.8,121.9,5.9,1.7,3.9,0,32,-0.76,-5.72,0,-3.24,51.8,48.3,1.26,-11.51,-5.125,0,119.4
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,30,364,2012-12-30,149.9,231.1,2.4,-0.6,0.1,30.5,32,0.62,-12.89,0,-6.135000000000001,150.9,132.1,-1.98,-7.58,-4.78,0,213.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2012,12,31,365,2012-12-31,106.7,116.8,-1.2,-4.6,-2.3,0,32,-11.47,-22.43,0,-16.95,107.7,104.1,-19.95,-22.82,-21.385,0,116.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2012,12,31,365,2012-12-31,50.8,121.9,5.5,-0.2,2.7,0,32,-0.39,-6.19,0,-3.29,51.8,50.8,-0.76,-5.72,-3.24,0,121.9
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2012,12,31,365,2012-12-31,172.7,261.6,-0.5,-3.1,-1.4,10.2,32,1.1,-6.63,5.47,-2.7649999999999997,173.7,149.9,0.62,-12.89,-6.135000000000001,0,231.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,1,1,2013-01-01,106.7,116.8,-0.7,-3.7,-2.1,2.5,33,-5.11,-14.98,0,-10.045,107.7,106.7,-11.47,-22.43,-16.95,0,116.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,1,1,2013-01-01,50.8,121.9,5.5,-2.5,0.6,0,33,-10.96,-18.71,0,-14.835,51.8,50.8,-0.39,-6.19,-3.29,0,121.9
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,1,1,2013-01-01,188,271.8,-0.6,-3.6,-2.2,0,33,-0.08,-7.31,0,-3.695,189,172.7,1.1,-6.63,-2.7649999999999997,5.47,261.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,2,2,2013-01-02,106.7,119.4,-2.8,-5.6,-4.3,0,33,-12.65,-19.41,0,-16.03,107.7,106.7,-5.11,-14.98,-10.045,0,116.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,2,2,2013-01-02,53.3,121.9,3.6,-2.4,1.4,2.5,33,-14.51,-21.46,0,-17.985,54.3,50.8,-10.96,-18.71,-14.835,0,121.9
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,2,2,2013-01-02,190.5,271.8,-1,-4.2,-2.3,2.5,33,-0.91,-8.28,0,-4.595,191.5,188,-0.08,-7.31,-3.695,0,271.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,3,3,2013-01-03,106.7,119.4,-2.6,-5.3,-4,0,33,-11.08,-17.82,0,-14.45,107.7,106.7,-12.65,-19.41,-16.03,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,3,3,2013-01-03,53.3,124.5,3.5,-2.4,0,0,33,-10.27,-21.27,1.53,-15.77,54.3,53.3,-14.51,-21.46,-17.985,0,121.9
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,3,3,2013-01-03,193,274.3,7.4,-4.8,-1.3,40.6,33,-1.12,-8.45,0,-4.785,194,190.5,-0.91,-8.28,-4.595,0,271.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,4,4,2013-01-04,106.7,119.4,-4.3,-7.8,-5.9,0,33,-5.54,-14.94,2.58,-10.24,107.7,106.7,-11.08,-17.82,-14.45,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,4,4,2013-01-04,53.3,124.5,0.2,-4.6,-2.2,0,33,-6.8,-15.35,1.79,-11.075,54.3,53.3,-10.27,-21.27,-15.77,1.53,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,4,4,2013-01-04,228.6,315,0.1,-7.6,-4.4,0,33,-1.09,-8.89,0,-4.99,229.6,193,-1.12,-8.45,-4.785,0,274.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,5,5,2013-01-05,106.7,119.4,-4.7,-6.9,-6.1,0,33,-5.08,-10.07,0,-7.575,107.7,106.7,-5.54,-14.94,-10.24,2.58,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,5,5,2013-01-05,53.3,124.5,-0.2,-3,-1.6,0,33,-3.48,-8.95,0,-6.215,54.3,53.3,-6.8,-15.35,-11.075,1.79,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,5,5,2013-01-05,228.6,315,-0.2,-3.9,-2.2,2.5,33,-1.87,-9.91,0,-5.890000000000001,229.6,228.6,-1.09,-8.89,-4.99,0,315
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,6,6,2013-01-06,106.7,119.4,-5.3,-8.1,-6.5,0,33,-4.6,-11.45,0,-8.024999999999999,107.7,106.7,-5.08,-10.07,-7.575,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,6,6,2013-01-06,53.3,124.5,0.4,-4.4,-1.8,0,33,0.95,-8.85,0,-3.95,54.3,53.3,-3.48,-8.95,-6.215,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,6,6,2013-01-06,231.1,317.5,-1.2,-5.9,-3.3,0,33,-8.17,-14.06,0,-11.115,232.1,228.6,-1.87,-9.91,-5.890000000000001,0,315
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,7,7,2013-01-07,106.7,119.4,-5.9,-10.2,-7.3,0,33,-6.68,-13.25,0,-9.965,107.7,106.7,-4.6,-11.45,-8.024999999999999,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,7,7,2013-01-07,53.3,124.5,0.1,-4.6,-2.2,0,33,1.85,-2.45,0,-0.30000000000000004,54.3,53.3,0.95,-8.85,-3.95,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,7,7,2013-01-07,231.1,317.5,-1.5,-6.2,-3.3,5.1,33,-4.93,-13.97,0,-9.45,232.1,231.1,-8.17,-14.06,-11.115,0,317.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,8,8,2013-01-08,106.7,119.4,-8.7,-18.6,-15.1,0,33,-6.35,-14.49,0,-10.42,107.7,106.7,-6.68,-13.25,-9.965,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,8,8,2013-01-08,53.3,124.5,-3,-14.8,-7.8,0,33,2.81,-2.96,0,-0.07499999999999996,54.3,53.3,1.85,-2.45,-0.30000000000000004,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,8,8,2013-01-08,236.2,322.6,-1.7,-10.4,-7.7,0,33,-1.72,-10.94,0,-6.33,237.2,231.1,-4.93,-13.97,-9.45,0,317.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,9,9,2013-01-09,106.7,119.4,-14.4,-18.1,-16.7,0,33,-12.79,-20.7,0,-16.744999999999997,107.7,106.7,-6.35,-14.49,-10.42,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,9,9,2013-01-09,55.9,124.5,-7.6,-18.3,-12.7,0,33,2.02,-2.93,0,-0.45500000000000007,56.9,53.3,2.81,-2.96,-0.07499999999999996,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,9,9,2013-01-09,236.2,322.6,-2.4,-11.4,-7.3,2.5,33,0.65,-9.41,0,-4.38,237.2,236.2,-1.72,-10.94,-6.33,0,322.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,10,10,2013-01-10,106.7,119.4,-7.2,-13.8,-9.9,2.5,33,-18.55,-28,0,-23.275,107.7,106.7,-12.79,-20.7,-16.744999999999997,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,10,10,2013-01-10,55.9,124.5,-4.6,-7.6,-5.8,2.5,33,1.95,-1.52,0,0.21499999999999997,56.9,55.9,2.02,-2.93,-0.45500000000000007,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,10,10,2013-01-10,238.8,325.1,-1.9,-8.8,-4.8,2.5,33,-0.74,-9.6,0,-5.17,239.8,236.2,0.65,-9.41,-4.38,0,322.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,11,11,2013-01-11,109.2,121.9,-5.8,-10.9,-7.7,2.5,33,-26.08,-33.9,0,-29.99,110.2,106.7,-18.55,-28,-23.275,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,11,11,2013-01-11,55.9,127,-2.5,-5.7,-4.2,0,33,1.01,-4.03,0,-1.5100000000000002,56.9,55.9,1.95,-1.52,0.21499999999999997,0,124.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,11,11,2013-01-11,241.3,327.7,1.1,-5.2,-2.2,5.1,33,-4.41,-12.35,0,-8.379999999999999,242.3,238.8,-0.74,-9.6,-5.17,0,325.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,12,12,2013-01-12,116.8,124.5,-3.3,-10.9,-6.3,0,33,-29.31,-34.02,0,-31.665,117.8,109.2,-26.08,-33.9,-29.99,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,12,12,2013-01-12,55.9,127,3,-5.4,-0.7,5.1,33,-0.83,-5.86,0,-3.345,56.9,55.9,1.01,-4.03,-1.5100000000000002,0,127
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,12,12,2013-01-12,243.8,332.7,2.2,-2.9,0,25.4,33,-6.12,-14.31,0,-10.215,244.8,241.3,-4.41,-12.35,-8.379999999999999,0,327.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,13,13,2013-01-13,116.8,124.5,1.4,-2.6,-0.4,5.1,33,-13.61,-32.21,0,-22.91,117.8,116.8,-29.31,-34.02,-31.665,0,124.5
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,13,13,2013-01-13,58.4,132.1,3.5,1.6,2.4,17.8,33,0.78,-6.86,0,-3.04,59.4,55.9,-0.83,-5.86,-3.345,0,127
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,13,13,2013-01-13,256.5,358.1,2.6,0.7,1.6,25.4,33,-4.49,-10.7,2.26,-7.595,257.5,243.8,-6.12,-14.31,-10.215,0,332.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,14,14,2013-01-14,124.5,129.5,2.3,-2.9,0,17.8,33,-9.82,-19.61,0,-14.715,125.5,116.8,-13.61,-32.21,-22.91,0,124.5
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,14,14,2013-01-14,61,149.9,4.2,-1.7,2.4,2.5,33,0.59,-6.95,0,-3.18,62,58.4,0.78,-6.86,-3.04,0,132.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,14,14,2013-01-14,256.5,383.5,2.6,-6.9,-0.3,7.6,33,-6.2,-14.88,0,-10.54,257.5,256.5,-4.49,-10.7,-7.595,2.26,358.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,15,15,2013-01-15,137.2,147.3,-5.1,-14.4,-12,0,33,-10.25,-19.33,0,-14.79,138.2,124.5,-9.82,-19.61,-14.715,0,129.5
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,15,15,2013-01-15,61,152.4,-1.5,-7.4,-4.9,0,33,1.43,-7.45,0,-3.01,62,61,0.59,-6.95,-3.18,0,149.9
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,15,15,2013-01-15,256.5,391.2,-3.2,-7.6,-6.1,2.5,33,-10.84,-16.87,0,-13.855,257.5,256.5,-6.2,-14.88,-10.54,0,383.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,16,16,2013-01-16,137.2,147.3,-12.7,-16.2,-14.2,0,33,-5.2,-10.15,0,-7.675000000000001,138.2,137.2,-10.25,-19.33,-14.79,0,147.3
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,16,16,2013-01-16,61,152.4,-4.5,-6.6,-5.8,12.7,33,1.91,-5.48,0,-1.785,62,61,1.43,-7.45,-3.01,0,152.4
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2013,1,16,16,2013-01-16,256.5,393.7,-1.3,-8.4,-4.5,5.1,33,-12.23,-16.68,6.12,-14.455,257.5,256.5,-10.84,-16.87,-13.855,0,391.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2013,1,17,17,2013-01-17,137.2,147.3,-15.1,-25.8,-20.2,0,33,1.89,-9.93,0,-4.02,138.2,137.2,-5.2,-10.15,-7.675000000000001,0,147.3
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2013,1,17,17,2013-01-17,73.7,165.1,-6.1,-14.9,-8.9,0,33,4.43,-0.64,1.95,1.895,74.7,61,1.91,-5.48,-1.785,0,152.4
